key,category,path,status,detail
placeholders::nav_purchases::de,placeholder,alrajhi_client/i18n/translator.py,OK,nav_purchases/de placeholders match Arabic source
critical::nav_purchases::en,translation,alrajhi_client/i18n/translator.py,OK,nav_purchases/en has a non-key translation
placeholders::nav_purchases::en,placeholder,alrajhi_client/i18n/translator.py,OK,nav_purchases/en placeholders match Arabic source
critical::nav_purchases::fr,translation,alrajhi_client/i18n/translator.py,OK,nav_purchases/fr has a non-key translation
placeholders::nav_purchases::fr,placeholder,alrajhi_client/i18n/translator.py,OK,nav_purchases/fr placeholders match Arabic source
translate_api::nav_purchases::ar,api,alrajhi_client/i18n/translator.py,OK,translate('nav_purchases') returns translated text in ar
translate_api::nav_purchases::de,api,alrajhi_client/i18n/translator.py,OK,translate('nav_purchases') returns translated text in de
translate_api::nav_purchases::en,api,alrajhi_client/i18n/translator.py,OK,translate('nav_purchases') returns translated text in en
translate_api::nav_purchases::fr,api,alrajhi_client/i18n/translator.py,OK,translate('nav_purchases') returns translated text in fr
critical::nav_inventory::ar,translation,alrajhi_client/i18n/translator.py,OK,nav_inventory/ar has a non-key translation
placeholders::nav_inventory::ar,placeholder,alrajhi_client/i18n/translator.py,OK,nav_inventory/ar placeholders match Arabic source
critical::nav_inventory::de,translation,alrajhi_client/i18n/translator.py,OK,nav_inventory/de has a non-key translation
placeholders::nav_inventory::de,placeholder,alrajhi_client/i18n/translator.py,OK,nav_inventory/de placeholders match Arabic source
critical::nav_inventory::en,translation,alrajhi_client/i18n/translator.py,OK,nav_inventory/en has a non-key translation
placeholders::nav_inventory::en,placeholder,alrajhi_client/i18n/translator.py,OK,nav_inventory/en placeholders match Arabic source
critical::nav_inventory::fr,translation,alrajhi_client/i18n/translator.py,OK,nav_inventory/fr has a non-key translation
placeholders::nav_inventory::fr,placeholder,alrajhi_client/i18n/translator.py,OK,nav_inventory/fr placeholders match Arabic source
translate_api::nav_inventory::ar,api,alrajhi_client/i18n/translator.py,OK,translate('nav_inventory') returns translated text in ar
translate_api::nav_inventory::de,api,alrajhi_client/i18n/translator.py,OK,translate('nav_inventory') returns translated text in de
translate_api::nav_inventory::en,api,alrajhi_client/i18n/translator.py,OK,translate('nav_inventory') returns translated text in en
translate_api::nav_inventory::fr,api,alrajhi_client/i18n/translator.py,OK,translate('nav_inventory') returns translated text in fr
critical::nav_manufacturing::ar,translation,alrajhi_client/i18n/translator.py,OK,nav_manufacturing/ar has a non-key translation
placeholders::nav_manufacturing::ar,placeholder,alrajhi_client/i18n/translator.py,OK,nav_manufacturing/ar placeholders match Arabic source
critical::nav_manufacturing::de,translation,alrajhi_client/i18n/translator.py,OK,nav_manufacturing/de has a non-key translation
placeholders::nav_manufacturing::de,placeholder,alrajhi_client/i18n/translator.py,OK,nav_manufacturing/de placeholders match Arabic source
critical::nav_manufacturing::en,translation,alrajhi_client/i18n/translator.py,OK,nav_manufacturing/en has a non-key translation
placeholders::nav_manufacturing::en,placeholder,alrajhi_client/i18n/translator.py,OK,nav_manufacturing/en placeholders match Arabic source
critical::nav_manufacturing::fr,translation,alrajhi_client/i18n/translator.py,OK,nav_manufacturing/fr has a non-key translation
placeholders::nav_manufacturing::fr,placeholder,alrajhi_client/i18n/translator.py,OK,nav_manufacturing/fr placeholders match Arabic source
translate_api::nav_manufacturing::ar,api,alrajhi_client/i18n/translator.py,OK,translate('nav_manufacturing') returns translated text in ar
translate_api::nav_manufacturing::de,api,alrajhi_client/i18n/translator.py,OK,translate('nav_manufacturing') returns translated text in de
translate_api::nav_manufacturing::en,api,alrajhi_client/i18n/translator.py,OK,translate('nav_manufacturing') returns translated text in en
translate_api::nav_manufacturing::fr,api,alrajhi_client/i18n/translator.py,OK,translate('nav_manufacturing') returns translated text in fr
critical::nav_parties::ar,translation,alrajhi_client/i18n/translator.py,OK,nav_parties/ar has a non-key translation
placeholders::nav_parties::ar,placeholder,alrajhi_client/i18n/translator.py,OK,nav_parties/ar placeholders match Arabic source
critical::nav_parties::de,translation,alrajhi_client/i18n/translator.py,OK,nav_parties/de has a non-key translation
placeholders::nav_parties::de,placeholder,alrajhi_client/i18n/translator.py,OK,nav_parties/de placeholders match Arabic source
critical::nav_parties::en,translation,alrajhi_client/i18n/translator.py,OK,nav_parties/en has a non-key translation
placeholders::nav_parties::en,placeholder,alrajhi_client/i18n/translator.py,OK,nav_parties/en placeholders match Arabic source
critical::nav_parties::fr,translation,alrajhi_client/i18n/translator.py,OK,nav_parties/fr has a non-key translation
placeholders::nav_parties::fr,placeholder,alrajhi_client/i18n/translator.py,OK,nav_parties/fr placeholders match Arabic source
translate_api::nav_parties::ar,api,alrajhi_client/i18n/translator.py,OK,translate('nav_parties') returns translated text in ar
translate_api::nav_parties::de,api,alrajhi_client/i18n/translator.py,OK,translate('nav_parties') returns translated text in de
translate_api::nav_parties::en,api,alrajhi_client/i18n/translator.py,OK,translate('nav_parties') returns translated text in en
translate_api::nav_parties::fr,api,alrajhi_client/i18n/translator.py,OK,translate('nav_parties') returns translated text in fr
critical::nav_finance::ar,translation,alrajhi_client/i18n/translator.py,OK,nav_finance/ar has a non-key translation
placeholders::nav_finance::ar,placeholder,alrajhi_client/i18n/translator.py,OK,nav_finance/ar placeholders match Arabic source
critical::nav_finance::de,translation,alrajhi_client/i18n/translator.py,OK,nav_finance/de has a non-key translation
placeholders::nav_finance::de,placeholder,alrajhi_client/i18n/translator.py,OK,nav_finance/de placeholders match Arabic source
critical::nav_finance::en,translation,alrajhi_client/i18n/translator.py,OK,nav_finance/en has a non-key translation
placeholders::nav_finance::en,placeholder,alrajhi_client/i18n/translator.py,OK,nav_finance/en placeholders match Arabic source
critical::nav_finance::fr,translation,alrajhi_client/i18n/translator.py,OK,nav_finance/fr has a non-key translation
placeholders::nav_finance::fr,placeholder,alrajhi_client/i18n/translator.py,OK,nav_finance/fr placeholders match Arabic source
translate_api::nav_finance::ar,api,alrajhi_client/i18n/translator.py,OK,translate('nav_finance') returns translated text in ar
translate_api::nav_finance::de,api,alrajhi_client/i18n/translator.py,OK,translate('nav_finance') returns translated text in de
translate_api::nav_finance::en,api,alrajhi_client/i18n/translator.py,OK,translate('nav_finance') returns translated text in en
translate_api::nav_finance::fr,api,alrajhi_client/i18n/translator.py,OK,translate('nav_finance') returns translated text in fr
critical::nav_admin::ar,translation,alrajhi_client/i18n/translator.py,OK,nav_admin/ar has a non-key translation
placeholders::nav_admin::ar,placeholder,alrajhi_client/i18n/translator.py,OK,nav_admin/ar placeholders match Arabic source
critical::nav_admin::de,translation,alrajhi_client/i18n/translator.py,OK,nav_admin/de has a non-key translation
placeholders::nav_admin::de,placeholder,alrajhi_client/i18n/translator.py,OK,nav_admin/de placeholders match Arabic source
critical::nav_admin::en,translation,alrajhi_client/i18n/translator.py,OK,nav_admin/en has a non-key translation
placeholders::nav_admin::en,placeholder,alrajhi_client/i18n/translator.py,OK,nav_admin/en placeholders match Arabic source
critical::nav_admin::fr,translation,alrajhi_client/i18n/translator.py,OK,nav_admin/fr has a non-key translation
placeholders::nav_admin::fr,placeholder,alrajhi_client/i18n/translator.py,OK,nav_admin/fr placeholders match Arabic source
translate_api::nav_admin::ar,api,alrajhi_client/i18n/translator.py,OK,translate('nav_admin') returns translated text in ar
translate_api::nav_admin::de,api,alrajhi_client/i18n/translator.py,OK,translate('nav_admin') returns translated text in de
translate_api::nav_admin::en,api,alrajhi_client/i18n/translator.py,OK,translate('nav_admin') returns translated text in en
translate_api::nav_admin::fr,api,alrajhi_client/i18n/translator.py,OK,translate('nav_admin') returns translated text in fr
critical::nav_quick_actions::ar,translation,alrajhi_client/i18n/translator.py,OK,nav_quick_actions/ar has a non-key translation
placeholders::nav_quick_actions::ar,placeholder,alrajhi_client/i18n/translator.py,OK,nav_quick_actions/ar placeholders match Arabic source
critical::nav_quick_actions::de,translation,alrajhi_client/i18n/translator.py,OK,nav_quick_actions/de has a non-key translation
placeholders::nav_quick_actions::de,placeholder,alrajhi_client/i18n/translator.py,OK,nav_quick_actions/de placeholders match Arabic source
critical::nav_quick_actions::en,translation,alrajhi_client/i18n/translator.py,OK,nav_quick_actions/en has a non-key translation
placeholders::nav_quick_actions::en,placeholder,alrajhi_client/i18n/translator.py,OK,nav_quick_actions/en placeholders match Arabic source
critical::nav_quick_actions::fr,translation,alrajhi_client/i18n/translator.py,OK,nav_quick_actions/fr has a non-key translation
placeholders::nav_quick_actions::fr,placeholder,alrajhi_client/i18n/translator.py,OK,nav_quick_actions/fr placeholders match Arabic source
translate_api::nav_quick_actions::ar,api,alrajhi_client/i18n/translator.py,OK,translate('nav_quick_actions') returns translated text in ar
translate_api::nav_quick_actions::de,api,alrajhi_client/i18n/translator.py,OK,translate('nav_quick_actions') returns translated text in de
translate_api::nav_quick_actions::en,api,alrajhi_client/i18n/translator.py,OK,translate('nav_quick_actions') returns translated text in en
translate_api::nav_quick_actions::fr,api,alrajhi_client/i18n/translator.py,OK,translate('nav_quick_actions') returns translated text in fr
critical::nav_special_interfaces::ar,translation,alrajhi_client/i18n/translator.py,OK,nav_special_interfaces/ar has a non-key translation
placeholders::nav_special_interfaces::ar,placeholder,alrajhi_client/i18n/translator.py,OK,nav_special_interfaces/ar placeholders match Arabic source
critical::nav_special_interfaces::de,translation,alrajhi_client/i18n/translator.py,OK,nav_special_interfaces/de has a non-key translation
placeholders::nav_special_interfaces::de,placeholder,alrajhi_client/i18n/translator.py,OK,nav_special_interfaces/de placeholders match Arabic source
critical::nav_special_interfaces::en,translation,alrajhi_client/i18n/translator.py,OK,nav_special_interfaces/en has a non-key translation
placeholders::nav_special_interfaces::en,placeholder,alrajhi_client/i18n/translator.py,OK,nav_special_interfaces/en placeholders match Arabic source
critical::nav_special_interfaces::fr,translation,alrajhi_client/i18n/translator.py,OK,nav_special_interfaces/fr has a non-key translation
placeholders::nav_special_interfaces::fr,placeholder,alrajhi_client/i18n/translator.py,OK,nav_special_interfaces/fr placeholders match Arabic source
translate_api::nav_special_interfaces::ar,api,alrajhi_client/i18n/translator.py,OK,translate('nav_special_interfaces') returns translated text in ar
translate_api::nav_special_interfaces::de,api,alrajhi_client/i18n/translator.py,OK,translate('nav_special_interfaces') returns translated text in de
translate_api::nav_special_interfaces::en,api,alrajhi_client/i18n/translator.py,OK,translate('nav_special_interfaces') returns translated text in en
translate_api::nav_special_interfaces::fr,api,alrajhi_client/i18n/translator.py,OK,translate('nav_special_interfaces') returns translated text in fr
critical::settings_header_title::ar,translation,alrajhi_client/i18n/translator.py,OK,settings_header_title/ar has a non-key translation
placeholders::settings_header_title::ar,placeholder,alrajhi_client/i18n/translator.py,OK,settings_header_title/ar placeholders match Arabic source
critical::settings_header_title::de,translation,alrajhi_client/i18n/translator.py,OK,settings_header_title/de has a non-key translation
placeholders::settings_header_title::de,placeholder,alrajhi_client/i18n/translator.py,OK,settings_header_title/de placeholders match Arabic source
critical::settings_header_title::en,translation,alrajhi_client/i18n/translator.py,OK,settings_header_title/en has a non-key translation
placeholders::settings_header_title::en,placeholder,alrajhi_client/i18n/translator.py,OK,settings_header_title/en placeholders match Arabic source
critical::settings_header_title::fr,translation,alrajhi_client/i18n/translator.py,OK,settings_header_title/fr has a non-key translation
placeholders::settings_header_title::fr,placeholder,alrajhi_client/i18n/translator.py,OK,settings_header_title/fr placeholders match Arabic source
translate_api::settings_header_title::ar,api,alrajhi_client/i18n/translator.py,OK,translate('settings_header_title') returns translated text in ar
translate_api::settings_header_title::de,api,alrajhi_client/i18n/translator.py,OK,translate('settings_header_title') returns translated text in de
translate_api::settings_header_title::en,api,alrajhi_client/i18n/translator.py,OK,translate('settings_header_title') returns translated text in en
translate_api::settings_header_title::fr,api,alrajhi_client/i18n/translator.py,OK,translate('settings_header_title') returns translated text in fr
critical::sales_invoice::ar,translation,alrajhi_client/i18n/translator.py,OK,sales_invoice/ar has a non-key translation
placeholders::sales_invoice::ar,placeholder,alrajhi_client/i18n/translator.py,OK,sales_invoice/ar placeholders match Arabic source
critical::sales_invoice::de,translation,alrajhi_client/i18n/translator.py,OK,sales_invoice/de has a non-key translation
placeholders::sales_invoice::de,placeholder,alrajhi_client/i18n/translator.py,OK,sales_invoice/de placeholders match Arabic source
critical::sales_invoice::en,translation,alrajhi_client/i18n/translator.py,OK,sales_invoice/en has a non-key translation
placeholders::sales_invoice::en,placeholder,alrajhi_client/i18n/translator.py,OK,sales_invoice/en placeholders match Arabic source
critical::sales_invoice::fr,translation,alrajhi_client/i18n/translator.py,OK,sales_invoice/fr has a non-key translation
placeholders::sales_invoice::fr,placeholder,alrajhi_client/i18n/translator.py,OK,sales_invoice/fr placeholders match Arabic source
translate_api::sales_invoice::ar,api,alrajhi_client/i18n/translator.py,OK,translate('sales_invoice') returns translated text in ar
translate_api::sales_invoice::de,api,alrajhi_client/i18n/translator.py,OK,translate('sales_invoice') returns translated text in de
translate_api::sales_invoice::en,api,alrajhi_client/i18n/translator.py,OK,translate('sales_invoice') returns translated text in en
translate_api::sales_invoice::fr,api,alrajhi_client/i18n/translator.py,OK,translate('sales_invoice') returns translated text in fr
critical::purchase_invoice::ar,translation,alrajhi_client/i18n/translator.py,OK,purchase_invoice/ar has a non-key translation
placeholders::purchase_invoice::ar,placeholder,alrajhi_client/i18n/translator.py,OK,purchase_invoice/ar placeholders match Arabic source
critical::purchase_invoice::de,translation,alrajhi_client/i18n/translator.py,OK,purchase_invoice/de has a non-key translation
placeholders::purchase_invoice::de,placeholder,alrajhi_client/i18n/translator.py,OK,purchase_invoice/de placeholders match Arabic source
critical::purchase_invoice::en,translation,alrajhi_client/i18n/translator.py,OK,purchase_invoice/en has a non-key translation
placeholders::purchase_invoice::en,placeholder,alrajhi_client/i18n/translator.py,OK,purchase_invoice/en placeholders match Arabic source
critical::purchase_invoice::fr,translation,alrajhi_client/i18n/translator.py,OK,purchase_invoice/fr has a non-key translation
placeholders::purchase_invoice::fr,placeholder,alrajhi_client/i18n/translator.py,OK,purchase_invoice/fr placeholders match Arabic source
translate_api::purchase_invoice::ar,api,alrajhi_client/i18n/translator.py,OK,translate('purchase_invoice') returns translated text in ar
translate_api::purchase_invoice::de,api,alrajhi_client/i18n/translator.py,OK,translate('purchase_invoice') returns translated text in de
translate_api::purchase_invoice::en,api,alrajhi_client/i18n/translator.py,OK,translate('purchase_invoice') returns translated text in en
translate_api::purchase_invoice::fr,api,alrajhi_client/i18n/translator.py,OK,translate('purchase_invoice') returns translated text in fr
critical::sales_returns::ar,translation,alrajhi_client/i18n/translator.py,OK,sales_returns/ar has a non-key translation
placeholders::sales_returns::ar,placeholder,alrajhi_client/i18n/translator.py,OK,sales_returns/ar placeholders match Arabic source
critical::sales_returns::de,translation,alrajhi_client/i18n/translator.py,OK,sales_returns/de has a non-key translation
placeholders::sales_returns::de,placeholder,alrajhi_client/i18n/translator.py,OK,sales_returns/de placeholders match Arabic source
critical::sales_returns::en,translation,alrajhi_client/i18n/translator.py,OK,sales_returns/en has a non-key translation
placeholders::sales_returns::en,placeholder,alrajhi_client/i18n/translator.py,OK,sales_returns/en placeholders match Arabic source
critical::sales_returns::fr,translation,alrajhi_client/i18n/translator.py,OK,sales_returns/fr has a non-key translation
placeholders::sales_returns::fr,placeholder,alrajhi_client/i18n/translator.py,OK,sales_returns/fr placeholders match Arabic source
translate_api::sales_returns::ar,api,alrajhi_client/i18n/translator.py,OK,translate('sales_returns') returns translated text in ar
translate_api::sales_returns::de,api,alrajhi_client/i18n/translator.py,OK,translate('sales_returns') returns translated text in de
translate_api::sales_returns::en,api,alrajhi_client/i18n/translator.py,OK,translate('sales_returns') returns translated text in en
translate_api::sales_returns::fr,api,alrajhi_client/i18n/translator.py,OK,translate('sales_returns') returns translated text in fr
critical::purchase_returns::ar,translation,alrajhi_client/i18n/translator.py,OK,purchase_returns/ar has a non-key translation
placeholders::purchase_returns::ar,placeholder,alrajhi_client/i18n/translator.py,OK,purchase_returns/ar placeholders match Arabic source
critical::purchase_returns::de,translation,alrajhi_client/i18n/translator.py,OK,purchase_returns/de has a non-key translation
placeholders::purchase_returns::de,placeholder,alrajhi_client/i18n/translator.py,OK,purchase_returns/de placeholders match Arabic source
critical::purchase_returns::en,translation,alrajhi_client/i18n/translator.py,OK,purchase_returns/en has a non-key translation
placeholders::purchase_returns::en,placeholder,alrajhi_client/i18n/translator.py,OK,purchase_returns/en placeholders match Arabic source
critical::purchase_returns::fr,translation,alrajhi_client/i18n/translator.py,OK,purchase_returns/fr has a non-key translation
placeholders::purchase_returns::fr,placeholder,alrajhi_client/i18n/translator.py,OK,purchase_returns/fr placeholders match Arabic source
translate_api::purchase_returns::ar,api,alrajhi_client/i18n/translator.py,OK,translate('purchase_returns') returns translated text in ar
translate_api::purchase_returns::de,api,alrajhi_client/i18n/translator.py,OK,translate('purchase_returns') returns translated text in de
translate_api::purchase_returns::en,api,alrajhi_client/i18n/translator.py,OK,translate('purchase_returns') returns translated text in en
translate_api::purchase_returns::fr,api,alrajhi_client/i18n/translator.py,OK,translate('purchase_returns') returns translated text in fr
critical::transaction_sales_invoice_new::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_sales_invoice_new/ar has a non-key translation
placeholders::transaction_sales_invoice_new::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_sales_invoice_new/ar placeholders match Arabic source
critical::transaction_sales_invoice_new::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_sales_invoice_new/de has a non-key translation
placeholders::transaction_sales_invoice_new::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_sales_invoice_new/de placeholders match Arabic source
critical::transaction_sales_invoice_new::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_sales_invoice_new/en has a non-key translation
placeholders::transaction_sales_invoice_new::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_sales_invoice_new/en placeholders match Arabic source
critical::transaction_sales_invoice_new::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_sales_invoice_new/fr has a non-key translation
placeholders::transaction_sales_invoice_new::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_sales_invoice_new/fr placeholders match Arabic source
translate_api::transaction_sales_invoice_new::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_sales_invoice_new') returns translated text in ar
translate_api::transaction_sales_invoice_new::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_sales_invoice_new') returns translated text in de
translate_api::transaction_sales_invoice_new::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_sales_invoice_new') returns translated text in en
translate_api::transaction_sales_invoice_new::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_sales_invoice_new') returns translated text in fr
critical::transaction_purchase_invoice_new::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_purchase_invoice_new/ar has a non-key translation
placeholders::transaction_purchase_invoice_new::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_purchase_invoice_new/ar placeholders match Arabic source
critical::transaction_purchase_invoice_new::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_purchase_invoice_new/de has a non-key translation
placeholders::transaction_purchase_invoice_new::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_purchase_invoice_new/de placeholders match Arabic source
critical::transaction_purchase_invoice_new::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_purchase_invoice_new/en has a non-key translation
placeholders::transaction_purchase_invoice_new::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_purchase_invoice_new/en placeholders match Arabic source
critical::transaction_purchase_invoice_new::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_purchase_invoice_new/fr has a non-key translation
placeholders::transaction_purchase_invoice_new::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_purchase_invoice_new/fr placeholders match Arabic source
translate_api::transaction_purchase_invoice_new::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_purchase_invoice_new') returns translated text in ar
translate_api::transaction_purchase_invoice_new::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_purchase_invoice_new') returns translated text in de
translate_api::transaction_purchase_invoice_new::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_purchase_invoice_new') returns translated text in en
